 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Skew,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
5170,4.596,7.313,2027.796,3917.906,2.586,2.586,1.000,2.891,NaN,3138,6061,116.565,2.586,1.139,0.878,0.815
5171,462.977,105.048,1721.396,3920.491,32.321,29.735,0.527,36.732,NaN,2663,6097,28.369,22.791,2.015,0.496,0.761
5172,3.761,6.399,2034.260,3921.138,2.586,1.939,1.000,2.891,NaN,3147,6066,153.435,1.939,1.340,0.746,0.857
5173,6.686,8.985,2011.635,3922.431,2.586,3.232,1.000,3.769,NaN,3113,6068,120.964,2.586,1.262,0.792,0.889
5174,1.671,3.657,3192.631,3923.077,1.293,1.293,1.000,1.828,NaN,4939,6069,135.000,1.293,1.000,1.000,1.000
5175,2.089,4.571,3178.410,3924.370,1.939,1.293,1.000,2.331,NaN,4917,6071,146.310,1.293,1.553,0.644,0.909
5176,1.254,3.657,2015.514,3930.187,1.293,1.293,1.000,1.828,NaN,3118,6080,135.000,1.293,1.464,0.683,0.857
5177,3.761,6.778,2028.442,3932.127,2.586,1.939,1.000,2.891,NaN,3138,6084,153.435,1.939,1.340,0.746,0.857
5178,2.089,4.949,3184.228,3932.127,1.939,1.293,1.000,2.331,NaN,4926,6083,146.310,1.293,1.553,0.644,0.909
5179,3.343,5.864,2000.000,3932.773,1.939,1.939,1.000,2.742,NaN,3094,6084,135.000,1.939,1.229,0.814,0.941
5180,4.178,7.313,3705.236,3933.420,2.586,2.586,0.982,2.891,NaN,5733,6085,116.565,2.285,1.241,0.806,0.800
5181,3.343,5.864,2014.867,3937.298,1.939,1.939,1.000,2.742,NaN,3117,6091,135.000,1.939,1.229,0.814,0.941
5182,613.820,110.755,3772.463,3942.469,28.442,39.431,0.629,45.909,NaN,5838,6100,122.347,20.620,2.355,0.425,0.908
5183,5.850,8.606,2005.818,3943.762,3.232,2.586,0.993,3.481,NaN,3103,6104,21.801,2.586,1.127,0.887,0.824
5184,2.507,4.949,2025.210,3944.409,1.939,1.293,1.000,2.331,NaN,3133,6102,146.310,1.293,1.500,0.667,1.000
5185,1.671,3.657,2016.160,3948.287,1.293,1.293,1.000,1.828,NaN,3119,6108,135.000,1.293,1.000,1.000,1.000
5186,1.671,3.657,2010.989,3950.873,1.293,1.293,1.000,1.828,NaN,3111,6112,135.000,1.293,1.000,1.000,1.000
5187,3.761,7.313,471.881,3959.922,2.586,2.586,0.884,3.657,NaN,730,6126,135.000,1.828,2.314,0.432,0.783
5188,1.254,3.657,760.827,3967.033,1.293,1.293,1.000,1.828,NaN,1177,6137,135.000,1.293,1.464,0.683,0.857
5189,751.293,137.553,3917.906,3968.972,31.674,47.188,0.499,47.228,NaN,6083,6140,92.353,27.174,1.720,0.581,0.807
5190,4337.691,267.413,4074.337,3985.779,73.691,88.559,0.762,92.439,NaN,6350,6166,106.661,63.688,1.394,0.717,0.947
5191,72972.732,1726.855,2253.394,3990.304,486.749,290.886,0.308,492.993,NaN,3486,6481,9.129,283.322,1.900,0.526,0.729
5192,1.254,3.657,851.972,4008.403,1.293,1.293,1.000,1.828,NaN,1318,6201,135.000,1.293,1.464,0.683,0.857
5193,1.254,3.657,853.911,4014.221,1.293,1.293,1.000,1.828,NaN,1321,6210,135.000,1.293,1.464,0.683,0.857
5194,0.418,1.828,854.557,4020.039,0.646,0.646,1.000,0.914,NaN,1322,6219,135.000,0.646,1.000,1.000,1.000
5195,2.089,5.485,855.850,4027.149,1.939,1.939,0.873,2.742,NaN,1324,6230,135.000,1.371,2.308,0.433,0.769
5196,1.254,3.657,929.541,4032.321,1.293,1.293,1.000,1.828,NaN,1438,6238,135.000,1.293,1.464,0.683,0.857
5197,1041.698,151.265,3254.686,4032.967,34.906,49.127,0.572,50.800,NaN,5049,6315,75.256,34.906,1.470,0.680,0.834
5198,134.130,58.074,30.381,4034.260,21.332,12.928,0.500,21.488,NaN,47,6257,6.911,12.928,1.895,0.528,0.725
5199,0.418,1.828,936.652,4035.553,0.646,0.646,1.000,0.914,NaN,1449,6243,135.000,0.646,1.000,1.000,1.000
5200,0.836,2.742,791.209,4037.492,1.293,0.646,1.000,1.445,NaN,1224,6246,153.435,0.646,2.000,0.500,1.000
5201,226.474,69.201,3607.628,4042.017,19.392,19.392,0.594,24.333,NaN,5581,6253,129.611,16.115,1.370,0.730,0.815
5202,0.418,1.828,941.823,4045.249,0.646,0.646,1.000,0.914,NaN,1457,6258,135.000,0.646,1.000,1.000,1.000
5203,20795.509,635.434,203.620,4052.359,173.239,179.056,0.647,184.480,NaN,319,6495,25.308,161.958,1.044,0.958,0.916
5204,568.692,114.098,840.336,4054.945,35.553,25.856,0.549,41.112,NaN,1302,6275,143.310,24.734,1.495,0.669,0.816
5205,4.178,6.778,761.474,4055.591,2.586,1.939,1.000,2.891,NaN,1178,6275,153.435,1.939,1.384,0.723,0.909
5206,2.507,5.485,756.949,4060.763,1.939,1.939,1.000,2.331,NaN,1171,6284,33.690,1.828,1.291,0.775,0.800
5207,10.446,12.641,2873.303,4065.288,3.878,4.525,0.821,5.561,NaN,4446,6289,125.538,3.180,1.957,0.511,0.820
5208,17.132,15.606,2912.088,4069.813,5.171,4.525,0.884,6.464,NaN,4505,6302,36.870,4.482,1.613,0.620,0.882
5209,4.178,7.313,2885.585,4071.752,2.586,2.586,0.982,2.891,NaN,4465,6299,116.565,2.285,1.241,0.806,0.800
5210,2.925,5.864,833.872,4073.691,1.939,1.939,1.000,2.331,NaN,1291,6302,123.690,1.939,1.069,0.936,0.875
5211,9.193,11.349,2934.712,4077.569,3.878,3.878,0.897,5.049,NaN,4540,6308,129.806,2.742,1.969,0.508,0.846
5212,10.028,14.848,838.397,4082.094,4.525,5.171,0.572,6.098,NaN,1298,6323,57.995,3.200,2.639,0.379,0.649
5213,0.836,2.742,944.409,4082.741,1.293,0.646,1.000,1.445,NaN,1461,6316,153.435,0.646,2.000,0.500,1.000
5214,7.939,10.056,2882.353,4083.387,3.878,3.232,0.987,4.336,NaN,4459,6321,26.565,2.742,1.594,0.627,0.844
5215,3540.435,320.224,1996.768,4084.034,90.498,73.045,0.434,108.628,NaN,3094,6430,38.234,54.629,1.968,0.508,0.796
5216,2.925,5.864,2871.364,4084.680,1.939,1.939,1.000,2.331,NaN,4442,6319,123.690,1.939,1.069,0.936,0.875
5217,7.103,8.985,2930.187,4085.973,2.586,3.232,1.000,3.769,NaN,4534,6321,120.964,2.586,1.263,0.792,0.919
5218,68.945,32.283,1654.816,4090.498,9.696,10.989,0.831,11.884,NaN,2562,6328,112.380,8.985,1.454,0.688,0.882
5219,10.446,11.570,2941.823,4092.437,3.878,3.232,0.981,4.661,NaN,4551,6331,146.310,3.232,1.365,0.732,0.909
5220,250.709,85.786,3547.511,4095.023,20.685,27.149,0.428,28.184,NaN,5489,6373,53.393,16.565,2.026,0.494,0.678
5221,25.071,19.106,2900.452,4095.669,5.171,6.464,0.863,7.538,NaN,4488,6346,59.036,4.944,1.591,0.628,0.882
5222,12.953,13.399,828.701,4096.315,4.525,3.878,0.907,5.561,NaN,1282,6343,35.538,3.679,1.601,0.625,0.886
5223,6.268,8.985,821.590,4096.962,3.232,2.586,0.976,3.769,NaN,1271,6339,149.036,2.586,1.392,0.718,0.882
5224,0.418,1.828,943.762,4096.962,0.646,0.646,1.000,0.914,NaN,1460,6338,135.000,0.646,1.000,1.000,1.000
5225,2.507,5.485,1980.608,4098.901,1.939,1.939,1.000,2.742,NaN,3064,6341,135.000,1.735,1.809,0.553,0.800
5226,2.507,4.949,815.126,4099.548,1.939,1.293,1.000,2.331,NaN,1261,6342,146.310,1.293,1.500,0.667,1.000
5227,21.728,16.899,2868.778,4100.194,5.818,4.525,0.956,6.655,NaN,4438,6348,29.055,4.525,1.289,0.776,0.929
5228,2.089,4.571,941.823,4103.426,1.939,1.293,1.000,2.331,NaN,1457,6348,146.310,1.293,1.553,0.644,0.909
5229,1.671,3.657,949.580,4105.365,1.293,1.293,1.000,1.828,NaN,1469,6351,135.000,1.293,1.000,1.000,1.000
5230,152.933,117.246,786.037,4106.658,38.138,36.199,0.140,51.701,NaN,1216,6407,42.466,8.515,8.273,0.121,0.451
5231,1.254,3.657,2921.138,4106.658,1.293,1.293,1.000,1.828,NaN,4519,6353,135.000,1.293,1.464,0.683,0.857
5232,8.775,9.899,2936.005,4110.537,3.232,3.232,1.000,3.769,NaN,4543,6359,120.964,3.232,1.000,1.000,0.913
5233,142.487,56.559,3327.731,4114.415,18.100,16.807,0.560,22.927,NaN,5148,6365,139.574,10.805,2.105,0.475,0.844
5234,2.925,5.864,944.409,4115.061,1.939,1.939,1.000,2.331,NaN,1461,6366,123.690,1.939,1.069,0.936,0.875
5235,2.925,5.864,2895.928,4122.172,1.939,1.939,1.000,2.331,NaN,4481,6377,123.690,1.939,1.069,0.936,0.875
5236,0.836,2.742,2878.474,4124.758,1.293,0.646,1.000,1.445,NaN,4453,6381,153.435,0.646,2.000,0.500,1.000
5237,1.254,3.657,940.530,4126.050,1.293,1.293,1.000,1.828,NaN,1455,6383,135.000,1.293,1.464,0.683,0.857
5238,0.418,1.828,815.126,4127.343,0.646,0.646,1.000,0.914,NaN,1261,6385,135.000,0.646,1.000,1.000,1.000
5239,1.671,3.657,2912.734,4127.343,1.293,1.293,1.000,1.828,NaN,4506,6385,135.000,1.293,1.000,1.000,1.000
5240,0.836,2.742,2855.850,4130.575,1.293,0.646,1.000,1.445,NaN,4418,6390,153.435,0.646,2.000,0.500,1.000
5241,0.836,3.121,2878.474,4132.515,0.646,1.293,1.000,1.445,NaN,4453,6393,116.565,0.646,2.000,0.500,1.000
5242,0.836,3.121,950.873,4133.161,0.646,1.293,1.000,1.445,NaN,1471,6394,116.565,0.646,2.000,0.500,1.000
5243,1.671,4.571,2901.745,4133.161,1.939,1.293,1.000,2.331,NaN,4489,6394,146.310,1.293,2.031,0.492,0.800
5244,159.618,57.317,490.627,4135.100,20.039,12.282,0.611,20.543,NaN,759,6407,167.276,12.251,1.763,0.567,0.804
5245,1.254,3.657,893.988,4137.039,1.293,1.293,1.000,1.828,NaN,1383,6400,135.000,1.293,1.464,0.683,0.857
5246,2.925,5.485,2921.138,4140.271,1.939,1.939,1.000,2.742,NaN,4519,6405,135.000,1.828,1.596,0.626,0.875
5247,2.089,4.571,946.994,4140.918,1.939,1.293,1.000,2.331,NaN,1465,6406,146.310,1.293,1.553,0.644,0.909
5248,2.089,5.864,772.463,4141.564,2.586,1.293,0.764,2.665,NaN,1195,6407,165.964,1.293,2.188,0.457,0.769
5249,1.671,4.571,765.999,4142.211,1.939,1.293,1.000,2.044,NaN,1185,6409,161.565,1.293,1.468,0.681,0.800
5250,0.418,1.828,798.966,4144.150,0.646,0.646,1.000,0.914,NaN,1236,6411,135.000,0.646,1.000,1.000,1.000
5251,1.254,3.657,2901.099,4148.028,1.293,1.293,1.000,1.828,NaN,4488,6417,135.000,1.293,1.464,0.683,0.857
5252,0.418,1.828,940.530,4149.321,0.646,0.646,1.000,0.914,NaN,1455,6419,135.000,0.646,1.000,1.000,1.000
5253,3.343,5.864,2893.342,4157.078,1.939,1.939,1.000,2.742,NaN,4476,6431,135.000,1.939,1.229,0.814,0.941
5254,1100.196,158.995,3165.482,4161.603,40.724,45.249,0.547,46.694,NaN,4913,6506,68.051,38.298,1.321,0.757,0.829
5255,1.254,3.657,1742.081,4180.349,1.293,1.293,1.000,1.828,NaN,2695,6467,135.000,1.293,1.464,0.683,0.857
5256,1024.984,125.382,2171.946,4184.874,41.370,36.846,0.819,41.777,NaN,3360,6499,171.995,33.364,1.145,0.874,0.941
5257,3.761,6.242,1758.242,4190.045,1.939,1.939,1.000,2.742,NaN,2720,6482,135.000,1.939,1.000,1.000,1.000
5258,1.671,4.571,3115.061,4237.233,1.939,1.293,1.000,2.331,NaN,4819,6555,146.310,1.293,2.031,0.492,0.800
5259,261.573,74.307,3450.549,4241.758,21.978,22.624,0.595,22.772,NaN,5358,6562,96.520,17.826,1.089,0.919,0.816
5260,1430.297,190.991,1770.524,4248.869,50.420,57.531,0.493,67.639,NaN,2739,6578,128.403,34.859,2.270,0.440,0.773
5261,15.878,14.313,3082.741,4250.808,5.171,3.878,0.974,5.782,NaN,4769,6577,153.435,3.878,1.488,0.672,0.894
5262,1969.322,204.677,3356.820,4261.797,69.813,43.310,0.591,70.776,NaN,5193,6632,9.462,42.349,2.012,0.497,0.876
5263,9453.416,644.040,3234.648,4288.300,137.686,166.128,0.286,192.132,NaN,5004,6637,121.658,108.636,1.970,0.508,0.703
5264,5362.256,443.934,3481.577,4290.886,79.509,138.979,0.342,140.152,NaN,5451,6638,97.420,76.515,2.183,0.458,0.676
5265,0.836,2.742,1275.372,4296.057,1.293,0.646,1.000,1.445,NaN,1973,6646,153.435,0.646,2.000,0.500,1.000
5266,263.663,74.529,3451.842,4297.996,21.978,22.624,0.596,23.145,NaN,5340,6659,144.090,18.283,1.103,0.907,0.806
5267,1.254,3.657,1283.129,4314.156,1.293,1.293,1.000,1.828,NaN,1985,6674,135.000,1.293,1.464,0.683,0.857
5268,596.271,106.850,1861.021,4330.317,27.796,34.260,0.656,36.618,NaN,2881,6699,110.674,25.426,1.446,0.692,0.879
5269,3630.272,310.769,2037.492,4341.306,97.608,78.216,0.472,111.969,NaN,3152,6810,31.304,57.823,2.172,0.460,0.786
5270,1192.541,163.279,3852.618,4367.809,36.199,52.359,0.562,54.797,NaN,5976,6838,72.848,35.198,1.629,0.614,0.836
5271,3.343,6.399,3419.522,4405.301,2.586,1.939,1.000,2.665,NaN,5290,6816,165.964,1.939,1.195,0.837,0.800
5272,1.671,4.571,4253.394,4428.571,1.939,1.293,1.000,2.044,NaN,6580,6852,161.565,1.293,1.468,0.681,0.800
5273,1193.795,167.915,2899.160,4450.549,42.017,53.652,0.532,55.188,NaN,4522,6885,103.548,40.689,1.243,0.804,0.813
5274,345.143,77.872,90.498,4459.599,22.624,22.624,0.715,28.065,NaN,147,6899,128.454,18.229,1.518,0.659,0.895
5275,395.285,84.558,3022.624,4461.538,25.210,24.564,0.695,29.608,NaN,4678,6911,143.881,21.167,1.284,0.779,0.887
5276,746.278,138.597,2085.973,4471.881,29.735,52.359,0.488,52.757,NaN,3239,6918,97.038,25.785,1.886,0.530,0.800
5277,103.627,38.211,2952.812,4520.362,11.635,11.635,0.892,13.009,NaN,4568,7009,26.565,11.635,1.055,0.948,0.927
5278,2.925,5.485,2319.328,4544.926,1.939,1.939,1.000,2.742,NaN,3588,7031,135.000,1.828,1.596,0.626,0.875
5279,1.254,3.657,2305.107,4547.511,1.293,1.293,1.000,1.828,NaN,3566,7035,135.000,1.293,1.464,0.683,0.857
5280,0.836,3.657,2356.820,4556.561,1.293,1.293,0.785,1.828,NaN,3646,7049,135.000,0.914,2.646,0.378,0.667
5281,343.054,95.306,2866.839,4557.207,25.856,30.381,0.475,35.198,NaN,4436,7055,135.744,15.611,2.689,0.372,0.757
5282,3.761,6.778,2402.069,4563.025,2.586,1.939,1.000,3.232,NaN,3716,7059,143.130,1.939,1.542,0.648,0.857
5283,2.507,5.485,2329.670,4563.672,1.939,1.939,1.000,2.742,NaN,3604,7060,135.000,1.735,1.809,0.553,0.800
5284,0.418,1.828,2385.262,4564.964,0.646,0.646,1.000,0.914,NaN,3690,7062,135.000,0.646,1.000,1.000,1.000
5285,0.418,1.828,2360.698,4567.550,0.646,0.646,1.000,0.914,NaN,3652,7066,135.000,0.646,1.000,1.000,1.000
5286,1.671,3.657,2367.809,4572.721,1.293,1.293,1.000,1.828,NaN,3663,7074,135.000,1.293,1.000,1.000,1.000
5287,7.103,9.899,202.973,4573.368,3.232,3.232,0.911,4.139,NaN,315,7075,128.660,2.742,1.538,0.650,0.872
5288,922.611,151.931,407.240,4575.307,47.188,34.260,0.502,48.978,NaN,630,7122,22.504,33.130,1.597,0.626,0.806
5289,5.014,7.313,450.549,4575.953,2.586,2.586,1.000,2.891,NaN,698,7079,116.565,2.586,1.000,1.000,0.857
5290,0.836,2.742,2361.345,4577.246,1.293,0.646,1.000,1.445,NaN,3653,7081,153.435,0.646,2.000,0.500,1.000
5291,1431.969,203.097,194.570,4579.832,42.017,69.166,0.436,70.746,NaN,322,7085,102.131,37.174,2.022,0.495,0.770
5292,3.343,5.864,460.892,4581.771,1.939,1.939,1.000,2.742,NaN,713,7091,45.000,1.939,1.229,0.814,0.941
5293,1.254,3.657,462.831,4587.589,1.293,1.293,1.000,1.828,NaN,716,7097,135.000,1.293,1.464,0.683,0.857
5294,283.719,86.321,2614.092,4587.589,32.321,17.453,0.478,32.840,NaN,4044,7122,10.204,15.318,2.586,0.387,0.767
5295,5.432,8.071,396.897,4588.882,2.586,2.586,1.000,3.232,NaN,615,7099,126.870,2.586,1.148,0.871,0.897
5296,0.836,3.657,406.593,4588.882,1.293,1.293,0.785,1.828,NaN,629,7099,135.000,0.914,2.646,0.378,0.667
5297,3.761,6.242,458.306,4590.821,1.939,1.939,1.000,2.742,NaN,709,7102,135.000,1.939,1.000,1.000,1.000
5298,5.432,8.071,401.422,4593.407,3.232,1.939,1.000,3.481,NaN,621,7106,158.199,1.939,1.551,0.645,0.929
5299,3.761,6.399,460.892,4594.053,2.586,1.939,1.000,2.891,NaN,713,7107,153.435,1.939,1.340,0.746,0.857
5300,1.671,4.571,188.106,4595.346,1.939,1.293,1.000,2.331,NaN,291,7109,146.310,1.293,2.031,0.492,0.800
5301,2.925,5.864,395.604,4597.285,1.939,1.939,1.000,2.742,NaN,612,7112,135.000,1.939,1.380,0.725,0.875
5302,4.178,8.071,455.721,4597.931,1.939,3.232,0.806,3.296,NaN,706,7113,101.310,1.939,1.577,0.634,0.800
5303,4.178,7.313,448.610,4599.224,2.586,2.586,0.982,2.891,NaN,694,7118,26.565,2.285,1.241,0.806,0.800
5304,5.432,8.606,180.995,4602.456,3.232,2.586,0.922,3.481,NaN,280,7123,21.801,2.586,1.287,0.777,0.812
5305,0.418,1.828,398.836,4603.103,0.646,0.646,1.000,0.914,NaN,617,7121,135.000,0.646,1.000,1.000,1.000
5306,2.925,6.399,452.489,4605.042,2.586,1.939,0.898,2.891,NaN,700,7125,153.435,1.828,1.668,0.600,0.778
5307,0.418,1.828,3251.454,4605.688,0.646,0.646,1.000,0.914,NaN,5030,7125,135.000,0.646,1.000,1.000,1.000
5308,13.371,16.677,173.239,4606.335,5.171,5.818,0.604,7.313,NaN,268,7134,45.000,3.081,2.857,0.350,0.736
5309,4.178,7.313,402.715,4607.628,2.586,2.586,0.982,2.891,NaN,623,7131,26.565,2.285,1.241,0.806,0.800
5310,0.836,2.742,436.328,4609.567,1.293,0.646,1.000,1.445,NaN,675,7131,153.435,0.646,2.000,0.500,1.000
5311,1.254,3.657,188.106,4610.213,1.293,1.293,1.000,1.828,NaN,291,7134,45.000,1.293,1.464,0.683,0.857
5312,5.850,9.363,424.693,4610.860,2.586,3.232,0.838,4.139,NaN,657,7133,128.660,2.586,1.572,0.636,0.903
5313,2.089,4.949,418.229,4612.153,1.293,1.939,1.000,2.331,NaN,647,7135,123.690,1.293,1.553,0.644,0.909
5314,3.761,6.778,455.074,4612.153,1.939,2.586,1.000,2.891,NaN,705,7139,63.435,1.939,1.340,0.746,0.857
5315,2.089,4.949,3268.261,4612.799,1.939,1.293,1.000,2.331,NaN,5056,7136,146.310,1.293,1.553,0.644,0.909
5316,6.686,11.727,182.935,4613.445,3.232,4.525,0.611,5.212,NaN,284,7144,60.255,2.281,3.108,0.322,0.696
5317,1.671,3.657,436.975,4614.092,1.293,1.293,1.000,1.828,NaN,676,7138,135.000,1.293,1.000,1.000,1.000
5318,5.014,8.449,426.632,4615.385,1.939,3.232,0.883,3.769,NaN,660,7145,59.036,1.939,2.000,0.500,0.889
5319,556.157,124.976,505.495,4615.385,46.542,26.503,0.447,50.672,NaN,782,7178,23.295,20.519,2.661,0.376,0.804
5320,1.671,3.657,177.117,4617.324,1.293,1.293,1.000,1.828,NaN,274,7143,135.000,1.293,1.000,1.000,1.000
5321,3.761,6.778,3249.515,4625.081,2.586,1.939,1.000,2.891,NaN,5027,7157,26.565,1.939,1.340,0.746,0.857
5322,2.089,5.485,448.610,4627.020,1.939,1.939,0.873,2.044,NaN,695,7158,108.435,1.828,1.000,1.000,0.714
5323,0.418,1.828,237.880,4628.959,0.646,0.646,1.000,0.914,NaN,368,7161,135.000,0.646,1.000,1.000,1.000
5324,1.254,3.657,1638.655,4628.959,1.293,1.293,1.000,1.828,NaN,2535,7163,45.000,1.293,1.464,0.683,0.857
5325,2.925,6.399,3265.029,4629.606,2.586,1.939,0.898,2.665,NaN,5051,7163,165.964,1.939,1.387,0.721,0.737
5326,2.925,5.864,1636.716,4631.545,1.939,1.939,1.000,2.331,NaN,2533,7165,123.690,1.939,1.069,0.936,0.875
5327,7.521,15.984,240.465,4632.191,1.939,6.464,0.370,6.749,NaN,372,7176,73.301,1.939,4.563,0.219,0.610
5328,5.850,8.071,1656.755,4632.838,2.586,2.586,1.000,3.232,NaN,2563,7167,126.870,2.586,1.020,0.981,0.933
5329,2.925,6.778,563.025,4633.484,1.939,2.586,0.800,3.232,NaN,871,7172,53.130,1.635,2.408,0.415,0.737
5330,1.254,3.657,589.528,4636.070,1.293,1.293,1.000,1.828,NaN,912,7172,135.000,1.293,1.464,0.683,0.857
5331,1.671,3.657,3253.394,4637.363,1.293,1.293,1.000,1.828,NaN,5033,7174,135.000,1.293,1.000,1.000,1.000
5332,150.843,54.888,1513.251,4639.948,16.160,18.100,0.629,18.824,NaN,2352,7206,74.055,12.743,1.711,0.584,0.788
5333,0.418,1.828,491.273,4641.241,0.646,0.646,1.000,0.914,NaN,760,7180,135.000,0.646,1.000,1.000,1.000
5334,3.343,5.864,557.854,4643.827,1.939,1.939,1.000,2.742,NaN,863,7184,135.000,1.939,1.229,0.814,0.941
5335,0.418,1.828,2354.880,4645.120,0.646,0.646,1.000,0.914,NaN,3643,7186,135.000,0.646,1.000,1.000,1.000
5336,51.813,29.383,488.041,4645.766,9.050,9.050,0.754,12.350,NaN,755,7200,42.879,6.764,2.016,0.496,0.892
5337,0.418,1.828,485.456,4647.059,0.646,0.646,1.000,0.914,NaN,751,7189,135.000,0.646,1.000,1.000,1.000
5338,37.606,26.798,66.580,15.514,5.818,10.989,0.658,11.289,NaN,106,41,76.759,5.262,2.336,0.428,0.849
5339,738.339,131.846,170.006,31.674,47.835,33.613,0.534,54.441,NaN,263,96,29.914,21.447,3.039,0.329,0.840
5340,121.594,47.731,4442.793,58.177,17.453,12.282,0.671,19.187,NaN,6875,92,147.381,9.955,2.044,0.489,0.874
5341,3156.014,337.593,4517.776,58.824,82.094,82.741,0.348,86.882,NaN,7054,91,107.761,76.565,1.268,0.789,0.673
5342,0.418,1.828,3558.500,59.470,0.646,0.646,1.000,0.914,NaN,5505,92,135.000,0.646,1.000,1.000,1.000
5343,2.925,5.864,3559.147,61.409,1.939,1.939,1.000,2.742,NaN,5506,98,45.000,1.939,1.380,0.725,0.875
5344,307.119,84.493,466.710,64.641,20.685,29.089,0.541,29.545,NaN,725,100,100.081,20.068,1.385,0.722,0.836
5345,206.835,56.559,213.963,70.459,19.392,14.867,0.813,20.246,NaN,331,122,16.699,14.867,1.375,0.727,0.914
5346,29681.486,937.175,3193.924,71.105,168.714,336.781,0.425,348.778,NaN,5002,112,106.252,131.510,3.342,0.299,0.794
5347,12052.437,446.861,1153.200,86.619,142.857,133.161,0.758,143.186,NaN,1784,208,176.117,122.489,1.125,0.889,0.952
5348,107.387,43.096,141.564,100.194,11.635,16.160,0.727,17.655,NaN,223,180,66.251,9.142,2.100,0.476,0.880
5349,7122.654,360.788,713.639,116.354,98.255,120.233,0.688,123.090,NaN,1164,366,72.897,77.677,1.673,0.598,0.925
5350,1.254,3.657,3113.769,117.647,1.293,1.293,1.000,1.828,NaN,4817,182,135.000,1.293,1.464,0.683,0.857
5351,1.254,3.657,1098.255,119.586,1.293,1.293,1.000,1.828,NaN,1699,185,135.000,1.293,1.464,0.683,0.857
5352,0.418,1.828,3111.829,121.526,0.646,0.646,1.000,0.914,NaN,4814,188,135.000,0.646,1.000,1.000,1.000
5353,27.996,22.227,1100.840,131.222,5.171,8.403,0.712,9.003,NaN,1705,203,111.038,4.702,1.918,0.521,0.854
5354,265.334,72.230,79.509,131.868,27.149,14.867,0.639,28.236,NaN,123,205,164.055,14.848,1.967,0.509,0.878
5355,5061.405,350.835,4292.178,139.625,102.133,97.608,0.517,113.631,NaN,6669,367,59.204,68.157,1.997,0.501,0.849
5356,90.255,36.004,2137.686,163.542,9.696,12.282,0.875,13.089,NaN,3314,272,69.775,9.696,1.311,0.763,0.935
5357,96.941,39.661,566.257,169.360,12.928,11.635,0.774,13.697,NaN,876,270,160.710,11.339,1.227,0.815,0.867
5358,55.574,30.611,1130.575,195.217,8.403,11.635,0.745,11.796,NaN,1755,302,99.462,6.938,1.732,0.577,0.864
5359,89.002,36.853,4529.412,209.438,12.928,10.989,0.823,13.697,NaN,7007,335,19.290,10.056,1.343,0.744,0.887
5360,67400.716,1325.680,4046.542,242.405,446.025,293.471,0.482,487.050,NaN,6265,497,155.204,211.949,2.313,0.432,0.878
5361,8.357,9.899,1537.169,278.604,2.586,3.878,1.000,4.088,NaN,2379,431,108.435,2.586,1.435,0.697,0.909
5362,0.836,3.121,1548.804,289.593,0.646,1.293,1.000,1.445,NaN,2396,448,116.565,0.646,2.000,0.500,1.000
5363,5.014,8.606,1539.108,294.118,2.586,3.232,0.851,3.481,NaN,2382,460,68.199,2.586,1.451,0.689,0.774
5364,28.414,22.605,4502.262,294.764,5.171,8.403,0.699,8.624,NaN,6968,456,102.995,5.171,1.862,0.537,0.824
5365,2.507,5.485,1542.986,303.814,1.939,1.939,1.000,2.742,NaN,2387,473,45.000,1.735,1.809,0.553,0.800
5366,3892.681,297.776,2152.553,308.339,83.387,85.973,0.552,91.183,NaN,3398,610,70.537,67.646,1.261,0.793,0.868
5367,760.485,123.462,814.480,310.924,29.089,43.956,0.627,45.309,NaN,1267,481,104.036,29.053,1.618,0.618,0.867
5368,2.925,6.778,1552.683,321.913,2.586,1.939,0.800,3.232,NaN,2402,501,36.870,1.828,2.041,0.490,0.778
5369,874.558,120.210,4374.273,329.024,40.078,34.260,0.761,41.917,NaN,6767,543,17.038,29.532,1.297,0.771,0.916
5370,12158.988,503.431,243.697,330.317,145.443,131.868,0.603,171.829,NaN,389,521,140.802,102.173,1.701,0.588,0.907
5371,63.513,35.247,3162.250,330.963,10.343,10.989,0.642,12.196,NaN,4892,528,57.995,9.365,1.093,0.915,0.781
5372,12.118,11.727,1549.451,334.195,3.878,3.878,1.000,4.661,NaN,2398,517,123.690,3.878,1.182,0.846,0.906
5373,314.222,84.049,1042.017,336.781,26.503,25.210,0.559,28.713,NaN,1624,560,58.815,19.599,1.560,0.641,0.743
5374,1.671,3.657,1535.229,345.184,1.293,1.293,1.000,1.828,NaN,2375,534,135.000,1.293,1.000,1.000,1.000
5375,2.925,6.242,1521.008,352.295,1.293,2.586,0.943,2.891,NaN,2353,549,63.435,1.293,1.936,0.517,0.933
5376,18.385,16.899,2244.990,363.284,3.878,6.464,0.809,6.749,NaN,3474,572,73.301,3.878,1.820,0.550,0.871
5377,6116.474,319.586,1239.173,365.223,91.144,103.426,0.753,105.603,NaN,1943,725,78.346,88.263,1.126,0.888,0.937
5378,3395.859,256.000,3890.756,369.101,66.580,89.205,0.651,91.902,NaN,6047,709,74.497,58.278,1.662,0.602,0.859
5379,5538.589,320.798,2276.665,377.505,111.829,78.216,0.676,116.915,NaN,3527,685,21.743,76.117,1.530,0.654,0.937
